mean_spectral_centroid,std_spectral_centroid,mean_spectral_bandwidth,std_spectral_bandwidth,mean_spectral_contrast,mean_spectral_flatness,mean_spectral_rolloff,zero_crossing_rate,rms_energy,mean_pitch,min_pitch,max_pitch,std_pitch,spectral_skew,spectral_kurtosis,energy_entropy,log_energy,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,label
1674.7554544567843,797.8527929831386,1605.64822423306,364.87544750503565,20.08556560581254,0.01900231,3488.060141509434,0.10320238797169812,0.081436984,1603.149,154.47754,3979.9028,1169.5858,1.9375239796185297,4.100542172704113,12.099113,1.4623662,-321.34375,172.54439,53.18048,43.981434,-6.1535144,39.235962,39.512474,29.53661,-15.992241,32.319847,0.95579666,17.381697,-11.435698,22.304758,-0.4884187,17.062002,-10.428235,12.8215885,-4.6449184,9.254042,-7.657628,9.780045,-5.6624284,9.96171,-5.6973505,6.76882,0
1733.0772294726005,1040.0198999081945,1558.7940741015077,406.54929424750236,21.93569078546963,0.021397663,3376.496010638298,0.11696933178191489,0.097322494,2003.7566,154.12003,3987.1577,1292.5571,1.7494524295822145,2.0414648822265002,13.072998,1.5204225,-275.22086,153.81638,71.74431,54.02309,-6.264074,39.593086,28.332586,27.898052,-19.770628,26.502699,6.618124,18.56709,-11.272924,22.552635,5.6087165,12.769438,1.1150173,14.171468,2.4381096,7.8224707,-10.5461855,14.455938,7.4164085,8.551705,-9.803344,10.539619,0
1766.596568016439,1198.7590286334646,1489.937562847363,528.4483434509882,22.332625658793543,0.048426654,3413.3254716981132,0.11713222287735849,0.09453922,2033.312,152.77028,3991.118,1283.0015,0.9450604712429768,-0.5444958204805235,14.691116,1.6115514,-316.68646,153.99806,63.635567,63.43956,-9.129487,45.538998,43.82684,32.314648,-22.906528,23.638786,2.9756274,15.250553,-1.8363546,16.592472,-2.7209792,12.8057995,-2.5412433,11.843402,-5.2356086,13.001941,-7.574081,9.972306,-2.7656872,8.262918,-6.1610003,7.1685677,0
1778.9793251225158,893.0506382672311,1691.1912119099434,393.9876166225784,21.479487798268046,0.010686488,3637.134308510638,0.09224879488031915,0.093046896,1316.075,155.5204,3990.645,1052.6152,1.6321611551580688,3.5854338280214897,26.28508,2.1686432,-258.37555,136.70523,66.26675,37.070023,1.212465,42.822227,34.90311,27.824799,-21.972271,29.431469,8.768796,15.767435,-11.504509,19.16569,12.0905285,15.637311,-19.070576,20.000982,0.75048554,10.777795,-12.964879,11.585468,-4.529928,9.216292,-6.4562345,9.914234,0
1407.3516934738059,846.7803511868315,1574.7063618242646,401.25175685617535,22.33939817186977,0.007971892,2780.3819444444443,0.06336202739197531,0.10519519,1044.3966,163.14793,3983.6006,968.58356,2.339262445489328,6.297076471590863,25.77026,2.1425114,-234.02141,92.47142,96.04032,33.65017,14.045667,37.252804,34.168743,21.535103,-9.900319,17.06055,-0.5213543,13.249305,-12.665027,12.075947,0.24027556,13.055443,-11.459589,9.67501,-2.478334,9.309899,-5.490742,7.732929,-5.9363904,10.466075,-2.722314,7.4907365,0
1431.3977052659477,492.89006366834377,1453.640225593873,378.59334745792734,22.46282025589416,0.0068838005,2887.5679347826085,0.06424082880434782,0.10176288,1249.7891,162.84389,3985.7,1002.3105,0.4668456701742484,0.06527434810728883,21.430805,1.9489967,-240.03397,109.31444,91.39997,34.489502,-15.636851,36.27429,50.45385,24.657976,-16.216095,22.72973,-9.091037,13.985562,-18.837866,17.206276,-7.1063895,16.07948,-5.699143,11.174654,-3.9174857,12.610758,-7.794447,11.137166,-3.877518,11.861835,2.9390883,8.993751,0
1581.2527297985257,739.4577488087336,1508.9802968062295,329.42107642404693,22.28407401273151,0.0106657045,3155.341569767442,0.07831236373546512,0.06673008,1632.1958,153.29639,3986.7942,1120.4359,1.627571001186174,3.4669508969086467,20.460936,1.7472479,-280.77597,140.19984,80.12278,39.012436,-14.324507,45.073704,53.31882,30.298002,-12.519389,27.118778,1.5636793,18.815792,-1.1541348,14.421304,-14.539906,19.541878,-0.8527189,13.713519,-13.912761,18.280222,-9.862871,13.192607,-1.4295136,9.0225725,-8.195273,8.946242,0
1227.0210594162158,589.9174138454619,1391.1406090307314,489.03189872146646,21.901439897666997,0.00318578,2545.955882352941,0.05508961397058824,0.14459088,769.4098,153.98196,3947.2974,626.3848,1.904730472223208,5.022823873994977,28.76485,2.5088043,-263.24353,121.79346,80.34246,37.030212,-4.6465592,45.21335,31.740547,33.978935,-16.152506,28.28192,-1.3750535,19.694588,-15.270025,16.854874,-15.088311,15.269012,-19.765726,14.76849,-9.596319,10.898239,-11.091777,10.835204,-9.226918,12.150008,-6.9265037,10.167703,0
1366.6279167680063,863.4413505677604,1484.7661785411963,438.45136085827363,21.890385166326077,0.008102592,2722.89156626506,0.06964184864457831,0.12364316,1163.9783,154.17816,3992.933,1025.431,2.849503055268253,9.231090065459854,27.916548,2.328485,-254.62364,123.13501,90.40261,42.462276,0.005483788,38.568375,26.758577,21.761766,-15.445066,24.102129,4.9958005,15.864138,-10.955204,17.43836,1.2537963,16.323076,-3.3449423,16.209293,-0.08109396,11.965713,-16.29888,14.309853,2.5477796,9.579616,-13.360476,11.960845,0
1312.6453134449823,976.8007801719726,1416.7134128956905,614.473326689337,22.52008807873183,0.017928524,2690.1041666666665,0.0694580078125,0.15450859,1302.6458,153.22871,3989.5425,1170.4681,1.7316139155375274,2.8315077629826266,34.139675,2.6968427,-276.9075,103.885284,84.01489,47.0584,3.6210117,41.486176,29.811312,20.777359,-11.244872,21.873573,3.0377114,13.629557,1.990305,15.407032,-5.9354186,15.358558,-5.669824,14.0008,-8.090336,9.168864,-9.791761,10.218249,-5.0424075,9.448323,-10.004243,8.848384,0
2363.7938845442654,1224.9450432293174,1840.323508065738,368.7542072535778,20.213173777495385,0.026401255,4507.440476190476,0.1671084449404762,0.062361304,1804.9739,152.50206,3985.265,1225.3047,1.117220575079829,0.19456024439327058,13.379563,1.3683244,-293.4674,136.5929,42.791893,51.324635,18.205587,47.58962,40.094406,36.589634,-21.468178,26.736753,12.289968,15.635866,-10.080413,19.403278,6.41155,14.524186,-9.289132,13.939609,0.653028,9.134017,-10.040397,14.2894125,-3.0260174,14.178374,-1.0493321,11.324853,0
2311.4612306400095,1666.987304861779,1691.2621985536837,377.1702890561718,22.394378677999192,0.023055919,4030.048076923077,0.19758488581730768,0.11858534,1933.2327,154.1694,3994.4636,1463.3616,1.1023480008488917,-0.09446818007104785,17.305157,1.8191214,-204.76405,71.94028,60.269756,55.260395,30.516802,30.844812,45.49783,37.19703,-10.105221,24.584635,0.48656097,14.764094,-12.590555,13.985123,-5.0092773,13.824291,-14.401651,11.2328,-2.8668718,13.45787,-5.3786087,9.658197,-0.10336605,12.51657,-4.7698207,8.18739,0
2193.7851986996425,1282.250694244061,1656.7138066052007,474.18455301851145,20.69313197240675,0.034658965,3955.842391304348,0.18485691236413043,0.08348666,1884.9507,154.89746,3993.4712,1339.1461,0.8694172479453012,-0.3790219595918449,12.43517,1.345573,-248.04195,106.003136,57.93999,64.99271,10.621496,38.96658,48.854885,34.892822,-11.859439,20.979118,-0.5421112,15.325322,-24.093607,22.731014,-9.909205,13.996116,-6.7061195,13.840379,-4.6155305,16.814419,-4.881404,10.4800825,0.13369805,15.581327,1.7028525,7.105645,0
2349.8907401466054,1505.307690421709,1774.0653429034244,329.4113964641341,19.650719558461933,0.02363729,4236.56631097561,0.19680711699695122,0.05421814,2156.4424,152.50407,3992.5686,1281.5817,1.3798233935537152,0.7694361161824284,14.430856,1.4919796,-339.47397,146.43854,32.655533,54.020775,13.731118,33.456123,40.158817,36.708687,3.6489067,21.727715,9.858651,19.396563,4.495966,18.345337,-7.556905,24.708094,1.5301268,17.410667,-4.3279943,19.691702,-2.5803127,13.121578,4.3625493,9.452495,-4.2243404,12.189347,0
2197.0212174064027,1429.7824357439472,1735.3890371000148,459.23566219328643,20.034191094631222,0.031260196,4027.481617647059,0.1846047794117647,0.090097554,1737.8553,153.42,3984.7927,1255.9177,1.129060118284815,0.2587489629592925,18.979782,2.035789,-319.99683,131.92194,35.96416,56.772964,11.422354,31.039457,26.4215,33.375507,-11.397568,26.716639,4.8007927,11.499945,-7.6802187,13.052723,-9.390281,18.752117,-9.795902,15.472933,-4.8572555,12.845432,-7.3158827,11.996406,-1.654224,16.038212,-5.6838055,10.62791,0
2494.9669416297293,1810.3610999789787,1566.7459369238288,454.29734459565043,20.733222231340896,0.016612014,4094.2540322580644,0.24073840725806453,0.09284439,2045.6487,152.48318,3995.7366,1370.5773,0.9789715373761116,-0.502889200530459,17.330849,1.750304,-281.48306,113.19752,44.045025,73.039894,17.895685,43.479362,33.81199,37.10567,-13.273842,28.92144,7.7919006,17.51266,-14.747361,18.87949,-2.8824487,18.155737,-0.6014455,18.367195,0.15211718,13.791448,-9.926686,13.344355,9.655085,14.650014,-7.0092206,10.205113,0
2182.2225734630547,1718.2366914824765,1580.601707295361,580.3440421747687,20.931372621779822,0.0434881,3829.7413793103447,0.19098531788793102,0.10928855,1857.6075,153.60487,3986.8901,1309.6476,0.8673601804786786,-0.586835235315835,16.7346,1.8466793,-292.74188,93.92817,52.369926,75.48422,18.848124,39.096508,40.11864,39.61029,-4.79798,20.932047,-0.8928988,13.315451,-3.9606535,15.388981,-5.9475513,15.525674,-4.7060294,15.453834,-9.6200905,12.602328,-8.337643,8.353814,2.0869813,11.806433,-7.427889,6.4731493,0
1894.3687563582455,901.7151280456919,1660.099986928012,360.0297150890115,21.73091709425994,0.024866521,3861.9791666666665,0.10435187679597702,0.09576525,1897.1047,155.83665,3991.8167,1182.6979,1.151951446514505,0.5968024107599104,24.802347,2.1200526,-270.0133,134.87653,55.34314,45.353127,-7.5632253,48.012436,42.223682,32.459282,-25.513184,24.382795,17.436762,18.3524,-18.466728,21.855991,-2.7880802,13.154637,-16.237036,17.905342,-3.57117,13.594894,-10.482092,12.956653,-9.733545,17.030039,1.312383,8.810556,0
1516.9171810284317,806.9116760806094,1700.4052234746896,373.4730231100495,22.30253526029841,0.017606737,3188.8626453488373,0.0706588390261628,0.055539493,1490.091,156.40811,3995.7375,1233.5544,1.2993853360048704,1.032499913673389,18.146858,1.5636864,-309.9168,90.52741,79.72313,38.388054,25.355026,28.759455,45.20534,22.968636,-4.820448,16.495523,1.5311271,12.804584,-9.380311,12.406675,-5.829796,13.968643,-13.535333,10.664256,-6.245819,11.1600895,-6.550928,8.4515,-4.585579,10.452569,-3.326302,7.048779,0
1683.582907995706,936.9009025343496,1602.7316288584384,524.5732468238564,21.16331383085663,0.028848648,3447.627314814815,0.11911651234567901,0.07473517,1575.5039,155.00531,3993.991,1221.581,0.9236544764161724,0.33842088898049205,20.308416,1.8006446,-305.35468,114.250275,73.1753,49.003536,9.329264,36.065315,57.293694,33.661873,-8.901386,21.751148,-7.7888546,14.257324,-20.730017,16.988556,-13.204254,15.595971,-14.300069,12.040857,-12.071852,13.467728,-2.6567297,10.456359,-13.00697,13.833885,-3.0873015,9.851857,0
1608.5428835992873,708.0141061126789,1740.9032316321395,341.53968956346114,20.065274258710865,0.01919619,3516.9491525423728,0.0776615466101695,0.045213666,1869.5928,155.03177,3995.667,1280.415,1.4589989587631944,2.283263806610826,18.99739,1.6743288,-377.51276,155.85896,59.515102,37.53921,11.232768,38.473267,50.488064,34.765476,2.4668791,23.182146,12.18468,18.678856,10.208005,17.238428,-7.610107,25.618292,0.6226245,14.711542,-7.4155383,18.677717,-4.3913693,12.665121,-0.589815,8.423488,-5.7093115,12.203208,0
1373.6411145689665,798.3296353945863,1540.4485008948302,541.7560431892466,20.301150831852127,0.021545857,2934.4308035714284,0.07468087332589286,0.100889854,1604.2197,155.33034,3995.067,1241.5146,0.9048993664263024,-0.14586080260519596,29.273762,2.424773,-338.06827,127.51781,65.58367,48.75218,8.70842,36.59805,29.348522,26.941452,-5.7728605,23.469576,5.014529,13.21294,-5.7918024,14.514094,-12.508474,18.89774,-9.686407,14.885627,-9.135668,15.305739,-9.067735,11.34778,-9.805481,14.070945,-6.870631,9.750639,0
1496.165833034539,1014.6293630492132,1564.7063746649776,465.8198047863551,21.503385768522094,0.020302236,3101.3786764705883,0.11107536764705882,0.12482172,1671.776,154.62297,3993.4028,1310.8127,1.8136831098713972,2.4880749210745643,28.553843,2.3617826,-268.28003,116.33198,77.017265,49.024918,17.719683,37.467674,43.106335,29.811182,-9.823179,21.41826,5.066575,15.641847,-11.310245,22.996176,-4.928795,16.192118,-15.602223,17.54153,-3.53713,10.455618,-17.133379,12.280648,1.4948094,10.540828,-6.597057,10.999684,0
1488.314840150671,1048.4767725186425,1570.1187070192213,581.2016973280447,21.817771625005218,0.04204378,3083.1653225806454,0.10401965725806452,0.12647976,1648.5656,154.13417,3995.9438,1269.1444,1.0954257679219572,-0.17961231329048122,30.475359,2.4649265,-295.97256,105.64488,73.23478,49.075474,16.772667,36.96982,46.17767,28.479467,-7.880467,20.784908,6.2615514,12.140738,-1.6768786,15.9500475,-9.109013,16.270685,-9.812838,12.205584,-9.399513,11.726085,-9.900639,9.124615,-5.632356,10.924852,-7.1284146,7.2411256,0
2088.237667691138,1303.4901902880897,1742.459137118913,423.24393995703883,21.594202289955515,0.014510651,3883.8443396226417,0.16004569575471697,0.08721973,863.69727,152.50722,3539.3252,697.4004,1.5674317536470825,1.8301962450202334,13.954265,1.5309672,-286.35385,149.19652,57.129787,48.496067,3.119783,44.75122,30.797638,32.678967,-13.112172,32.85666,10.237448,15.391727,-16.57068,24.742815,7.1926513,8.828596,-17.252726,14.890354,1.8620174,13.914012,-9.567196,11.054002,-3.6063104,11.813864,2.5522423,9.917742,0
1910.2179987113996,1596.8432563154024,1649.787759098278,429.64946829425554,22.626277990454494,0.01266369,3147.8365384615386,0.1612548828125,0.1146057,974.8752,162.66013,3902.5366,1045.9467,1.4787115971566398,0.7890042890714692,16.710459,1.784986,-234.9112,84.28756,82.37733,50.422276,24.79361,25.83721,17.73335,31.775785,-11.102113,24.207035,6.7645984,13.427853,-7.028123,9.093244,-5.7407703,14.248802,-10.977672,11.42742,-3.3757455,12.200136,-5.9343653,8.817125,-2.7046847,11.863187,-2.2813268,6.8110604,0
1874.8826505949364,1327.4029912812537,1617.3172694176778,486.09647734087633,21.47947964930866,0.02587255,3511.303191489362,0.16652468417553193,0.109113075,1141.0118,153.4539,3969.2148,1029.1525,1.7681679312636416,2.3185670918649404,14.248343,1.6347771,-274.55453,133.1044,76.273796,50.102238,6.9882627,33.472446,19.714909,37.23475,-26.90773,36.178074,8.024033,16.387661,-15.479808,16.864798,-9.220168,15.5321455,-11.306185,11.09689,-5.0180445,14.561433,-8.678261,12.78013,-0.78325045,10.835156,-0.24166428,11.285091,0
1928.1281113867974,1328.9402818267333,1650.4546619922344,391.4552194181428,21.387210844686653,0.01893988,3671.7247596153848,0.18110539362980768,0.07590205,1348.2421,153.30179,3988.417,1194.2627,1.7454325619902922,2.145409703613491,12.58574,1.3729321,-289.78256,143.99951,66.432465,51.454044,8.891622,34.47253,28.316357,40.542168,-13.160795,38.68754,10.956666,13.067468,5.8533545,10.6467085,-13.644909,23.79858,-4.491924,11.257176,-8.729461,20.027153,-12.195665,11.7563715,5.699979,11.565029,-5.6007686,10.077259,0
1869.4423297022267,1500.959704286335,1471.4696452983335,537.563304496605,20.758751089519738,0.024319267,3234.1101694915255,0.1900986493644068,0.1056394,1500.762,154.64043,3994.1746,1170.8435,1.3222497407250462,0.46132160980035675,16.859964,1.8298136,-304.2775,128.23184,67.72983,60.141823,5.6589656,37.557243,19.012815,33.004574,-11.858153,32.489082,3.6650934,14.571542,-18.622334,19.557358,-11.481362,16.315302,-20.005907,10.739001,-3.1886494,12.1739,-12.066789,9.610605,-5.9959655,13.421678,-3.1859694,8.334049,0
1861.6616558843423,1451.8932823876391,1595.5630336579413,477.89856710266406,21.448991107915827,0.016583133,3342.6136363636365,0.17681995738636364,0.07081236,1353.1616,156.75034,3986.2727,1114.268,1.9813018725650582,2.702124613688002,12.994555,1.3596115,-314.67792,133.59377,74.14649,52.913403,0.7488585,33.71571,9.968471,34.720207,-17.566282,32.010254,14.34918,18.003038,-12.467023,18.826672,-5.775418,15.372014,-0.20416819,12.990294,3.5550945,12.495599,-16.055708,12.807954,8.596434,11.666985,-6.735795,10.366225,0
1985.4118333475153,1617.603376110036,1566.688602543655,636.2701909509631,21.79749819438679,0.04084473,3491.034836065574,0.1748687243852459,0.117264405,1696.6016,153.6165,3992.1782,1222.7184,1.163249847611936,0.2736184656032057,18.798105,1.9675498,-300.04373,120.32754,62.890297,58.962704,12.788852,36.848373,15.829998,28.370447,-15.475468,31.04591,13.050015,15.291148,-3.4813244,14.420572,-3.3449585,14.14119,-5.7404027,10.796995,-4.5575914,11.921436,-8.289587,9.949033,2.6540482,8.902897,-6.9836063,7.945506,0
1711.3484512839643,1008.8839083846616,1595.4259794913219,393.5310966784179,21.907745832061032,0.016343497,3394.0625,0.1117138671875,0.09155244,1423.9769,158.61644,3995.5046,1136.4973,1.9337835028305503,4.236638530912191,28.679298,2.2143269,-252.7699,118.93303,71.33956,45.528503,-6.030666,35.615017,29.688435,26.247286,-19.638247,28.072966,9.570501,18.369263,-16.01793,18.299894,4.8369246,12.778145,-18.487333,19.097483,-1.1182979,9.195734,-8.370949,10.58888,-4.171559,11.072482,-1.4084487,11.32106,0
1440.081840246751,978.1788532562213,1554.197327698432,318.06008425602346,21.68017683497788,0.015013134,2658.8255494505493,0.07436362465659341,0.09312779,1252.3159,156.27081,3954.0203,1105.0874,2.544125380913357,6.929696797847319,27.025043,2.1370769,-233.02846,87.60193,98.52177,39.189537,7.711091,25.69025,26.769115,23.914291,-7.293408,16.27962,-1.4317529,13.04289,-6.303821,11.793199,-4.478172,11.485759,-12.27201,9.217505,-2.4328918,8.956927,-3.8875122,7.2374268,-4.768522,9.173799,-3.5913801,8.060712,0
1622.3010563561988,792.7845825355961,1531.947851775517,424.0628118300997,20.93974443848819,0.017882982,3227.5270061728397,0.11295572916666667,0.10199758,1373.3257,153.08455,3991.4985,1079.0881,2.153933165011046,5.426980173602264,24.797169,2.1116428,-234.17674,116.42304,85.4344,40.009083,-16.200998,42.866863,29.848795,27.989515,-18.775576,23.804308,0.76556355,15.79701,-21.90455,15.633317,-11.3913145,15.56511,-6.027434,11.181742,1.6751043,12.574352,-9.128709,9.777156,-4.9836693,12.068528,-0.8998314,8.353946,0
1680.5969648913226,806.0603015652265,1540.5769609113875,338.4059410695384,22.535338369311695,0.017956462,3303.3997252747254,0.11609825721153846,0.06385135,1663.1472,153.26155,3996.045,1196.5033,1.9789189128403388,4.399781431634087,21.03338,1.7596619,-275.05414,120.75313,77.380714,43.332253,-18.947815,38.168125,37.810543,29.802422,-13.678416,22.005346,7.3992677,18.113863,-2.441567,19.015902,-19.730143,20.423128,-1.7131901,10.451302,-12.981092,17.951843,-7.759609,9.658554,-3.2680953,7.602506,-5.1849833,10.23472,0
1266.529544530224,853.9650402031948,1409.6391162822872,478.2335162209048,20.65421428988507,0.010471878,2524.9870867768595,0.08156314566115702,0.107176535,1049.9235,152.98672,3976.5066,1014.15607,3.143224895668705,11.44822299116292,34.60978,2.5625126,-302.3332,138.59035,87.822014,51.1347,4.425414,32.507736,27.86983,21.297377,-12.735226,34.892174,1.8815503,16.477753,-11.7626295,20.551424,-9.178561,15.181473,-13.209373,13.965415,-5.026547,10.899753,-9.362598,10.014747,-7.3253417,12.852822,-4.1666045,9.2105,0
1378.4674339199091,877.6671560787504,1457.2477862414946,399.56406898626307,21.047836818173067,0.013987879,2631.3004032258063,0.09284694220430108,0.11051295,1411.1864,156.57607,3988.9167,1183.4772,2.805516146928957,8.504042436457112,29.606417,2.329977,-243.21486,117.915695,98.039696,46.11559,-4.3390346,29.935389,19.09036,23.761711,-13.97748,25.248983,4.7550554,18.578285,-12.340364,18.186361,-3.6454303,14.368795,-3.1234863,10.142257,4.4268208,9.036924,-14.061737,13.221034,3.8365717,9.06399,-10.964776,11.251957,0
1338.340958152014,1127.9547574122262,1373.167915721968,569.4560628173625,21.2810418170648,0.025490696,2480.885922330097,0.09987958889563107,0.14023022,1524.248,153.10538,3995.6914,1200.7858,2.0881706300330545,4.189250099964812,35.96257,2.6702592,-268.49448,105.08065,94.80766,54.632328,3.9227834,36.403015,23.777975,23.184402,-11.315581,23.370502,4.534052,14.940436,-1.1173598,13.360579,-5.56525,15.149392,-0.651474,9.310293,-4.617331,10.880169,-6.255451,9.006558,-3.1138823,8.662182,-8.448532,7.7951894,0
2428.123944898107,1301.0326536199273,1836.4165930022577,390.0831797369797,21.108471975626003,0.027627645,4567.803375912409,0.18622048927919707,0.061823532,1728.2483,155.44284,3990.8176,1192.3448,1.121541447288077,0.14708518422998518,31.554228,2.1365097,-255.91461,106.91975,45.306778,50.445553,14.489977,42.04795,40.9773,27.934628,-15.169122,26.117802,3.2808218,14.935804,-12.354102,15.945045,12.963457,14.902504,-18.084263,13.163592,-2.4453425,11.464897,-13.558127,10.842244,-0.96230656,11.18645,-4.0332274,10.921614,0
2374.3027346249887,1524.09978660466,1832.4972810038282,362.9243287902437,21.650487214127068,0.028571403,4252.387152777777,0.1779106987847222,0.10566112,1610.2759,155.32578,3994.6797,1340.5449,1.0121627805513926,-0.28663101299585847,35.28243,2.434613,-189.01723,57.437027,59.590504,54.629803,29.105541,33.130154,33.952045,30.069557,-7.66576,18.662624,-2.3954508,16.35634,-13.835673,12.850397,-0.17684276,12.472879,-15.327049,11.301618,-5.5997853,12.09154,-7.2934914,8.329167,-0.6627517,12.68351,-4.0187798,7.8024096,0
2042.7874158340412,1184.1153701108783,1626.1056784631553,398.42220526793756,21.237730330706793,0.028477233,3788.6832524271845,0.1560840791868932,0.09566432,1815.7567,156.24092,3995.0974,1265.5525,1.2814657905202353,0.5928688757857805,30.977657,2.2878191,-220.27959,86.79986,61.51436,57.819344,-4.388371,36.364918,41.585682,37.375275,-16.377787,20.491903,-5.4478106,13.277748,-23.972185,15.426131,-8.691792,14.041726,-6.9188066,13.930529,-4.3779416,13.235199,-9.574196,10.916898,-3.729155,13.02751,-2.2125626,8.326586,0
2211.181579712999,1164.056747908555,1745.8304024946563,368.84268029888955,20.899349291957204,0.025839224,4106.75,0.1702734375,0.085495576,1768.052,154.5989,3994.801,1281.411,1.3025715988838635,0.7751461263573529,33.431465,2.369023,-228.81593,132.52106,52.442947,58.196877,0.5679555,38.502224,39.787567,30.083424,-10.880363,20.086262,8.772015,22.022177,-4.0155935,14.572478,-10.212346,21.094433,0.37319234,16.568949,-8.7175455,17.07769,-9.545022,16.021023,1.1179869,11.684765,-8.204965,9.30856,0
1985.357449646021,1240.7703866144068,1651.711981834495,448.49779241761144,20.572786020819706,0.023127686,3778.9392605633802,0.15893898547535212,0.09021919,1743.7977,152.60838,3994.9417,1219.8978,1.501052463779968,1.380416359259451,37.367737,2.550314,-276.87323,133.60037,55.601757,56.420433,0.66128045,38.777622,38.211224,32.29354,-11.0209465,22.692825,-5.390771,16.215305,-15.017776,17.18155,-5.3493447,12.994443,-12.18391,14.691118,-7.238959,10.509246,-10.583661,12.508277,-1.9675282,13.925561,-5.7863193,9.0417795,0
2174.676861506869,1429.0961645246189,1743.9067184781527,472.6035362391479,21.425551121340344,0.023409273,3959.316037735849,0.17903799380896226,0.09538056,1564.3131,156.18274,3989.7463,1323.0658,1.1688492182954124,0.07123944566228824,31.668724,2.3135586,-229.05165,95.647964,60.13668,55.07713,14.268223,35.51133,27.337416,28.947493,-13.652253,22.252182,-1.8695645,16.766998,-18.089336,15.318947,-0.61982906,14.734251,-6.338248,14.305275,0.54543793,11.410762,-18.848185,13.206312,7.1594844,11.224135,-7.557731,10.714437,0
2095.759058789517,1584.4953664863758,1624.559515589995,571.9920297531796,21.645328081724205,0.034614205,3717.211174242424,0.16701068300189395,0.12883873,1832.6058,153.21288,3990.5515,1342.0709,0.8775017775891163,-0.689872607624979,45.3154,2.8336082,-236.23143,88.41705,61.12041,69.21659,13.597188,39.48382,34.087193,31.471193,-10.645112,19.29413,3.1940324,13.24342,-6.0613513,13.197797,-0.8226918,14.51463,-3.5619216,13.28207,-7.0879173,14.33768,-10.987925,10.194955,0.67777216,10.758157,-8.661406,6.7926946,0
2006.4576919808414,1315.9280283206128,1684.3577645774915,409.39386132938563,22.740979835748913,0.021470103,3874.622844827586,0.1691675646551724,0.10103736,1381.5168,153.47466,3994.7283,1095.411,1.6581693299866664,1.7890153584673758,44.047707,2.6844687,-244.58911,91.250206,66.75318,46.33331,4.9355464,36.25552,26.316069,31.984632,-26.452196,33.385612,10.902692,18.914623,-19.38218,20.060303,3.8896072,11.109342,-18.075521,15.89473,-3.9210732,11.993064,-10.426797,10.181013,-5.462311,12.820198,-0.07409615,13.188665,0
2070.822416073585,1498.3464675277176,1773.800228020182,456.87668153002465,22.254366687615637,0.02024268,3695.4941860465115,0.15484950339147288,0.10225673,1104.3721,158.75308,3992.6465,1040.8649,1.3660781724558597,0.6368272121410401,40.034576,2.5795438,-220.25015,70.81149,78.10196,54.180714,27.217196,29.65527,17.405903,33.776485,-9.465371,20.6057,6.621135,13.055119,-6.8847895,14.786428,-4.273437,15.684571,-17.399057,9.425822,-0.5488445,9.78284,-9.16734,9.296309,1.6171486,9.810015,-6.271701,6.340578,0
1813.65042217551,1152.9992096891028,1628.5561323131474,450.10397701020304,21.74388447790096,0.023515265,3484.375,0.15446690150669642,0.09988253,1423.5247,153.69328,3995.2314,1169.9165,1.6333539983866157,1.8451329971213282,33.452923,2.4147384,-252.8572,114.99256,78.41455,53.45319,6.700234,29.634115,19.832973,33.045948,-23.513424,27.09387,9.63695,18.477684,-19.44286,20.54525,-16.421938,20.864376,-12.087402,15.861472,-3.6047947,13.039258,-9.432799,9.487657,-0.106202535,12.080202,-0.6345479,8.005846,0
1888.6565723995566,1077.3321754242327,1793.5855170407983,386.4827971400055,21.06167823969458,0.021422656,3917.48046875,0.1323333740234375,0.063812725,1405.3229,152.4943,3995.4304,1252.7133,1.87062450016155,2.872118325121634,33.150112,2.3233712,-311.40524,156.52438,61.581287,48.599533,10.349798,33.89804,23.46019,30.868341,-12.305035,31.605133,13.366417,15.564651,2.8008003,18.329319,-13.761691,24.993029,-3.2393432,14.2347975,-7.763765,17.050983,-7.2178965,14.049003,2.6557126,10.014125,-6.38544,11.673458,0
1509.8073864373694,1171.9069452915253,1484.3741782690968,516.0953936586969,20.975824565558895,0.019090824,2892.5,0.12792317708333334,0.12248068,1383.486,155.72751,3994.1213,1179.7776,2.017170387190945,3.4439276996782917,47.81684,2.9108334,-278.95285,111.082756,75.62913,51.44311,13.682207,31.415602,27.550886,33.79794,-14.509913,28.96671,1.7618921,15.858888,-14.420463,16.929682,-16.694775,18.051054,-15.292156,14.495315,-7.6982675,12.407792,-11.286874,10.921525,-5.715941,12.456039,-4.79702,8.69383,0
1886.2432109746253,1398.4556489837423,1611.1818537472172,501.6675265515985,21.71416768243114,0.020296168,3337.4348958333335,0.16591389973958334,0.09959256,1268.396,153.59949,3986.697,1085.1718,1.5701318082387141,1.2326491334830258,36.475143,2.480824,-246.26302,94.47219,83.629555,58.949596,15.1981945,31.874504,7.7292995,36.678516,-22.751534,26.979519,13.519004,19.340178,-14.162107,14.972985,-6.281979,12.479876,-6.9814067,12.117174,6.8963995,10.22287,-18.897358,11.385941,10.574971,8.753557,-9.789977,12.535706,0
